Title ID	Region	Name	PKG direct link	Content ID	File Size
CUSA02520	EU	SHIFTLINGS DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA02520_00/1/f_ee03afc266cab762833934cf932f651bfb8f600abb551d66fa56e96fd97743af/f/EP0002-CUSA02520_00-SHIFTLINGSDEMOP4.json	EP0002-CUSA02520_00-SHIFTLINGSDEMOP4	
CUSA02288	EU	FIFA 16 DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA02288_00/1/f_eff0faf2dd2de6d79d91e29a13c99f94ea5659a4cc1b03020ba480cdfe36fccd/f/EP0006-CUSA02288_00-FIFA2016DEMOGAME.json	EP0006-CUSA02288_00-FIFA2016DEMOGAME	
CUSA01331	EU	Pro Evolution Soccer 2015 DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA01331_00/4/f_081dfd431798c05eee85acb3c9bce1b2decf29fa1bb22002406938c47a0cff7b/f/EP0101-CUSA01331_00-PES2015HG0000000.json	EP0101-CUSA01331_00-PES2015HG0000000	
CUSA00310	EU	EA SPORTS™ UFC® DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00310_00/1/f_af3559e4679604de2914f0c8e72259d3d7a95ba3c47e40dbd7c270ced60d61eb/f/EP0006-CUSA00310_00-UFCPS4DEMO2014EU.json	EP0006-CUSA00310_00-UFCPS4DEMO2014EU	
CUSA00258	EU	LEGO® MARVEL Super Heroes DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00258_00/2/f_0a2f34aec6fbfdbce3c160b86f7aa4f622e4bf548273d4525db31f7aeb3663e1/f/EP1018-CUSA00258_00-LEGOMARVELDEMO00.json	EP1018-CUSA00258_00-LEGOMARVELDEMO00	
CUSA11036	EU	Valkyria Chronicles 4 Demo	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA11036_00/3/f_0538c2c35b11e157d8794123ce09634bda07cf6ce82fd45da22238a4673f95b4/f/EP0177-CUSA11036_00-BFVALKYRIE000100.json	EP0177-CUSA11036_00-BFVALKYRIE000100	
CUSA06760	EU	GRAVITY RUSH™2 DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA06760_00/2/f_796b818f037d456aa49ba6d14f50e61c0b44de36d64c6173a64f513f9bdfa14c/f/EP9000-CUSA06760_00-GR2EUKIOSK000000.json	EP9000-CUSA06760_00-GR2EUKIOSK000000	
CUSA04514	EU	PLATINUM DEMO – FINAL FANTASY XV	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA04514_00/2/f_eae785a1d8812d37636d931d4812b2b2318b0fea4aadc8c01b4e95107c5b9370/f/EP0082-CUSA04514_00-0000000000000001.json	EP0082-CUSA04514_00-0000000000000001	
CUSA13389	JP	STREET FIGHTER V TRIAL (DEMO)	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13389_00/2/f_294f0a7813c9f75374a078494b8f841b9be5ef51a428ff60e8e335fcc67d1224/f/JP0102-CUSA13389_00-SFV2018DEMO00000.json	JP0102-CUSA13389_00-SFV2018DEMO00000	
CUSA09223	US	NARUTO TO BORUTO: SHINOBI STRIKER Beta Test Ver. 1	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA09223_00/1/f_610fedc934a9fef14a45413fb0094c5613aeb7c47b6618923222623354f697e1/f/UP0700-CUSA09223_00-SHINOBISTRIKERB1.pkg	UP0700-CUSA09223_00-SHINOBISTRIKERB1	
CUSA14585	JP	DAEDALUS：The Awakening of Golden Jazz (Trial)	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14585_00/1/f_ad61f6eec2d94037f2b7b1a1bb0fdd801d38506e63de878c9d32c64ea39fffbd/f/JP0036-CUSA14585_00-0000000000000000.json	JP0036-CUSA14585_00-0000000000000000 	
CUSA14161	JP	ドラゴンクエストビルダーズ２　破壊神シドーとからっぽの島　体験版 	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14161_00/3/f_ff693448114d8ea16a4fde40324c4d88aa18b5ff38dc01f0a5117d62722833d3/f/JP0082-CUSA14161_00-CREATETRIAL00000.json	JP0082-CUSA14161_00-CREATETRIAL00000 	
CUSA14198	JP	スキとスキとでサンカク恋愛 体験版        	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14198_00/1/f_4d5d5b147a5f05249f7486838eab28c7f0e0b9b6864f8d06bfa626e32d4ae8e7/f/JP0741-CUSA14198_00-PS4DEMOAPP000001.json	JP0741-CUSA14198_00-PS4DEMOAPP000001	
CUSA03592	JP	GOD EATER RESURRECTION 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA03592_00/1/f_417a330473ea3aef2420ec4ed1ad658e8033a2480734c71e3675bbc0a0759d31/f/JP0700-CUSA03592_00-GERTRIALEDITI0N0.json	JP0700-CUSA03592_00-GERTRIALEDITI0N0	
CUSA10551	JP	リディー＆スールのアトリエ ～不思議な絵画の錬金術士～（体験版）	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA10551_00/4/f_7c81cf280cee915d2331a1360a7abe60c166c3d30ba0acd1d92d6c80fc37cf07/f/JP0106-CUSA10551_00-LYDIESUE00MASTER.json	JP0106-CUSA10551_00-LYDIESUE00MASTER	
CUSA10456	JP	リトルウィッチアカデミア　時の魔法と七不思議体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA10456_00/3/f_1d665babf60f519f18b4661ab3fdb3ce4f3b60bf90bbdf5c0c99b69281f64a67/f/JP0700-CUSA10456_00-GAMELWATMNH00000.json	JP0700-CUSA10456_00-GAMELWATMNH00000	
CUSA11209	JP	北斗が如く　体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA11209_00/1/f_5ff47a84009cfe1ac8273c72994d62fc224c9fb2f6272394d3c2539c874d4685/f/JP0177-CUSA11209_00-HOKUTOGOTOTRJP00.json	JP0177-CUSA11209_00-HOKUTOGOTOTRJP00	
CUSA13575	EU	Persona 5: Dancing in Starlight Demo	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13575_00/1/f_dfd6d135a23b8e49c68d08fe61db45a2a472de52cf5e4b7c1c2d0d47407469ae/f/EP2475-CUSA13575_00-PERSONA5DEUDEMO0.json	EP2475-CUSA13575_00-PERSONA5DEUDEMO0	
CUSA13620	EU	Valthirian Arc: Hero School Story DEMO 	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13620_00/6/f_785e1a75f6b4e514e0e12c4713598cc23b02cbe6eb2f5e9b3602b4690cd9e982/f/EP4293-CUSA13620_00-0000000000000000.json	EP4293-CUSA13620_00-0000000000000000	
CUSA12746	EU	PRO EVOLUTION SOCCER 2019 DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA12746_00/1/f_5b04e002de32bae5fa5725e5a1959f1ed6dd8740bce40740b9ba6a7445e49c6e/f/EP0101-CUSA12746_00-PES201900000DEMO.json 	EP0101-CUSA12746_00-PES201900000DEMO	
CUSA13176	ASIA	GOD EATER® 3 Trial	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13176_00/2/f_c549f28024961812f6087c291601cb935c6514cd1004011547d1806f8c26b180/f/HP0700-CUSA13176_00-GODEATER3TRIAL00.json 	HP0700-CUSA13176_00-GODEATER3TRIAL00	
CUSA14317	JP	ワールドエンド・シンドローム　体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14317_00/1/f_69d636d08c923f613b19e1b15698eac2893dfc363dd0e26ef852e02399a56cee/f/JP0036-CUSA14317_00-WESGAME000002000.json	JP0036-CUSA14317_00-WESGAME000002000	
CUSA14838	JP	うたわれるもの斬 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14838_00/4/f_1794bb949c420305d95b74f7623da72e1a1b74155d1f6f2ebd2a2cde9f2a5b1f/f/JP0761-CUSA14838_00-UTAWARERUMONOZNT.json	JP0761-CUSA14838_00-UTAWARERUMONOZNT 	
CUSA14634	JP	WORK×WORK たいけんばん	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14634_00/3/f_8878b21479f40d5fe0e069cea8760d4f8f051a96f52eb04d7dae91669c5f421a/f/JP0536-CUSA14634_00-WORKWORKDEMO0000.json	JP0536-CUSA14634_00-WORKWORKDEMO0000 	
CUSA14905	JP	フォーゴットン・アン (体験版)        	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14905_00/1/f_1d553ebd9db031cd710ebfd6eb2666fd966fea2f2344022c0051cd2f7acec0fa/f/JP0211-CUSA14905_00-CHOR00000000003D.json	JP0211-CUSA14905_00-CHOR00000000003D	
CUSA14531	JP	CONCEPTION PLUS 俺の子供を産んでくれ！ 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14531_00/4/f_ebac6887c95f7ec4823b81741524d43aaad09e8fcfa3c1210793ceff3afbff6c/f/JP0365-CUSA14531_00-CONCEPTION1TRIAL.json	JP0365-CUSA14531_00-CONCEPTION1TRIAL	
CUSA13578	JP	JUMP FORCE Beta test version 1	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13578_00/3/f_6e3a56f0f2916f98d463bd60d66bd43573c7efcd883839e1d130c6dc71c2118c/f/JP0700-CUSA13578_00-JUMPFORCECBTJ000.json	JP0700-CUSA13578_00-JUMPFORCEOBTJ000	
CUSA14574	JP	DEAD OR ALIVE 6 Online Beta Test	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14574_00/2/f_96061463e64e789ef3bfc2e8ce62cc9a807cac266bca56551cf4cf70438a2082/f/JP0106-CUSA14574_00-DOA6ONLINEBETA00.json	JP0106-CUSA14574_00-PSPLUS0020190111	
CUSA13396	EU	JUMP FORCE Beta test version 1	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13396_00/2/f_23a9795baf0d2a62973bf82860b70d7e9d7075ac4761e380a27ddea3c218d486/f/EP0700-CUSA13396_00-JUMPFORCECBTE000.json	EP0700-CUSA13396_00-JUMPFORCECBTE000	
CUSA14948	JP	ノラと皇女と野良猫ハート2 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14948_00/1/f_9e30f0377cd4022af2b4f79cdcaaa8fd514e139f6e872b7a220dd2a07f03f46d/f/JP0549-CUSA14948_00-NORATOTO2TRIAL01.json	JP0549-CUSA14948_00-NORATOTO2TRIAL01	
CUSA00360	EU	LEGO® The Hobbit™ DEMO	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA00360_00/1/f_5e2b083f8da05799c2dd31ec208f226e0d6d07a60d32e806d020512ae35ea1b6/f/EP1018-CUSA00360_00-LEGOHOBBITDEMO00.json	EP1018-CUSA00360_00-LEGOHOBBITDEMO00	
CUSA13053	JP	「Anthem™」体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13053_00/2/f_eaadcf6b9ef6287e192c81985efd8a5a5cbfe1dcaf7504e5dc3237da89bb67c1/f/JP0006-CUSA13053_00-ANTHEM1TEST00000.json	JP0006-CUSA13053_00-ANTHEM1TEST00000	
CUSA14323	JP	かりぐらし恋愛　体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14323_00/2/f_ff0e3250f618ac7c09d968cc8c1906aac60a1d93f6ab09a10413e04e22d38e5b/f/JP0741-CUSA14323_00-KARIGURASHITR000.json	JP0741-CUSA14323_00-KARIGURASHITR000	
CUSA14570	JP	大図書館の羊飼い -Library Party- 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14570_00/1/f_26b0c789bf4d43b08ffddbc77f7b13d4219fff752a24bdd2cfafa53f83d6a10c/f/JP0741-CUSA14570_00-DAITOSYOKANNOHIT.json	JP0741-CUSA14570_00-DAITOSYOKANNOHIT	
CUSA14322	JP	添いカノ ～ぎゅっと抱きしめて～ 《体験版》	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14322_00/2/f_5c137e334bde7dd31ff7369ec59719a40e6a34338be9f96d177566a87b687f41/f/JP0741-CUSA14322_00-SOIKANOZZZZZZZZZ.json	JP0741-CUSA14322_00-SOIKANOZZZZZZZZZ	
CUSA14160	JP	ノラと皇女と野良猫ハート HD 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14160_00/1/f_b4dede2d44833f70089625db29b87a5d66e60ff50af9ec08e5bd17b2fdd4b015/f/JP0549-CUSA14160_00-NORATOTOTRIAL001.json	JP0549-CUSA14160_00-NORATOTOTRIAL001	
CUSA08973	JP	キミの瞳にヒットミー 体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA08973_00/1/f_ed43fc0e9fe66bf7fa1c5783bd97a6d8549602eedf80ddc62f9293c3a7c004f1/f/JP0741-CUSA08973_00-HITMEZZZZZZZZZZZ.json	JP0741-CUSA08973_00-HITMEZZZZZZZZZZZ	
CUSA04297	JP	ドラゴンクエストビルダーズ体験版	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA04297_00/3/f_bf90c58cff7b55160b68c9b84ce3fba981deec0012ba8904ef123831e8130aa0/f/JP0082-CUSA04297_00-BUILDERS00000000.json	JP0082-CUSA04297_00-BUILDERS00000000	
CUSA14346	JP	テトリス® エフェクト：体験版（期間限定）	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA14346_00/1/f_a9fd350d03c633dbd88e94c77ed8a0fe98c5d59c68825c60a4c04125f0e6bf47/f/JP1049-CUSA14346_00-TETRISEFFECT0000.json	JP1049-CUSA14346_00-TETRISEFFECT0000	
CUSA13062	EU	Anthem Demo	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA13062_00/2/f_3543fdabb5a1a696326d3a8937342bf324024f77d3d65b5e822a849b2288aa21/f/EP0006-CUSA13062_00-ANTHEM1TEST00000.json	EP0006-CUSA13062_00-ANTHEM1TEST00000	
CUSA10937	EU	Shining Resonance Refrain Demo	http://gs2.ww.prod.dl.playstation.net/gs2/appkgo/prod/CUSA10937_00/3/f_f43ebeeb4cdae0120fbd0c04d17ebff1526c8629391cdde71e737505b7123e6a/f/EP0177-CUSA10937_00-SHININGRESDEMO00.json	EP0177-CUSA10937_00-SHININGRESDEMO00	
