Title ID	Region	Name	PKG direct link	Content ID	Last Modification Date	RAP	Download .RAP file	File Size	SHA256
NPJI00013	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00013_00-0000000000000001				0	
NPJI00015	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00015_00-0000000000000001				0	
NPJI00012	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00012_00-0000000000000001				0	
NPJI00002	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00002_00-0000000000000001				0	
NPJI00018	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00018_00-0000000000000001				0	
NPJI00021	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00021_00-0000000000000001				0	
NPJI00029	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00029_00-0000000000000001				0	
NPJI00019	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00019_00-0000000000000001				0	
NPJI00031	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00031_00-0000000000000001				0	
NPJI00022	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00022_00-0000000000000001				0	
NPJI00036	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00036_00-0000000000000001				0	
NPJI00032	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00032_00-0000000000000001				0	
NPJI00037	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00037_00-0000000000000001				0	
NPJI00038	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00038_00-0000000000000001				0	
NPJI00042	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00042_00-0000000000000001				0	
NPJI00045	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00045_00-0000000000000001				0	
NPJI00047	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00047_00-0000000000000001				0	
NPJI00048	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00048_00-0000000000000001				0	
NPJI00050	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00050_00-0000000000000001				0	
NPJI00062	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00062_00-0000000000000001				0	
NPJI00053	JP	UNKNOWN TITLE	MISSING	JP9000-NPJI00053_00-0000000000000001				0	
NPUG70079	US	UNKNOWN TITLE	MISSING	UP9000-NPUG70079_00-NBA10THEDEMO0000				0	
NPUI94304	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94304_00-0000000000000001				0	
NPUI94199	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94199_00-0000000000000001				0	
NPUI94108	US	UNKNOWN TITLE	MISSING	UP9000-NPUI94108_00-0000000000000001				0	
